time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,country,location,loc,city,town,Richter Scale,year,Depth Scale,cluster
1977-03-26 05:04:35.200000+00:00,39.332,43.424,21.0,5.0,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000n4f,2022-04-27T16:35:09.943Z,"31 km SW of Diyadin, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.332, 43.424)","Erciş, Van, Doğu Anadolu Bölgesi, 65400, Türkiye",Van,Erciş,Moderate,1977,Shallow,0
1977-09-15 15:19:45.100000+00:00,39.132,43.904,33.0,4.7,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000qnq,2014-11-06T23:21:44.163Z,"48 km ENE of Erci?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.132, 43.904)","Recep Tayyip Erdoğan Mah., Çaldıran, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Çal,Light,1977,Shallow,0
1977-11-03 19:46:15+00:00,39.283,43.498,33.0,5.1,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000rc1,2020-07-10T22:25:31.760Z,"30 km NNE of Erci?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.283, 43.498)","Erciş, Van, Doğu Anadolu Bölgesi, 65400, Türkiye",Van,Erciş,Moderate,1977,Shallow,0
1978-02-07 02:05:22.400000+00:00,39.016,43.289,55.0,4.2,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000suu,2014-11-06T23:21:46.887Z,"6 km W of Erci?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.016, 43.289)","Örene, Erciş, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Erciş,Light,1978,Shallow,3
1978-11-25 08:57:21.800000+00:00,39.239,43.332,33.0,4.6,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000xmm,2014-11-06T23:21:54.031Z,"23 km N of Erci?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.239, 43.332)","Söğütlü, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Söğüt,Light,1978,Shallow,0
1979-04-11 12:14:26.300000+00:00,39.111,43.901,34.0,5.0,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000zy4,2022-04-27T15:08:10.209Z,"47 km E of Erci?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.111, 43.901)","Çaldıran, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Çal,Moderate,1979,Shallow,0
1983-08-11 13:44:15.150000+00:00,39.062,44.059,33.0,4.3,mb,30.579625292740047,116.87532138024358,0.8673025404157043,1.0,us,usp0001xkx,2014-11-07T00:33:37.788Z,"45 km N of Özalp, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,3.0,reviewed,us,us, Turkey,"(39.062, 44.059)","Güngören, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Güngören,Light,1983,Shallow,0
1984-03-07 23:29:32.240000+00:00,38.981,43.212,10.0,4.6,mb,30.579625292740047,116.87532138024358,0.8673025404157043,1.3,us,usp00022gd,2014-11-07T00:34:37.135Z,"13 km WSW of Erci?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,8.0,reviewed,us,us, Turkey,"(38.981, 43.212)","Bayramlı, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Vanvillage,Light,1984,Shallow,1
1984-12-03 07:38:10.340000+00:00,37.971,43.147,35.6,5.7,ms,30.579625292740047,116.87532138024358,0.8673025404157043,1.1,us,usp00029re,2022-04-27T22:58:45.406Z,"13 km NNE of Konalga, Turkey",earthquake,4.311959213401311,5.8,0.1684708994708995,2.0,reviewed,us,us, Turkey,"(37.971, 43.147)","Çatak, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Çat,Moderate,1984,Shallow,0
1984-12-08 03:19:09.970000+00:00,38.093,43.101,35.3,4.4,mb,30.579625292740047,116.87532138024358,0.8673025404157043,1.0,us,usp00029vj,2014-11-07T00:35:50.295Z,"22 km S of Geva?, Turkey",earthquake,4.311959213401311,8.0,0.1684708994708995,14.0,reviewed,us,us, Turkey,"(38.093, 43.101)","65-50, Yeni Mahalle, Çatak, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Çat,Light,1984,Shallow,0
1985-02-27 16:34:19.460000+00:00,37.956,43.073,42.9,4.6,mb,30.579625292740047,116.87532138024358,0.8673025404157043,1.2,us,usp0002c96,2014-11-07T00:36:12.096Z,Turkey-Iraq border region,earthquake,4.311959213401311,11.8,0.1684708994708995,14.0,reviewed,us,us,,"(37.956, 43.073)","Sözveren, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Vanvillage,Light,1985,Shallow,3
1985-03-01 02:59:33.940000+00:00,38.035,43.077,10.0,4.2,mb,30.579625292740047,116.87532138024358,0.8673025404157043,1.1,us,usp0002caa,2014-11-07T00:36:13.814Z,"19 km N of Konalga, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,2.0,reviewed,us,us, Turkey,"(38.035, 43.077)","Karşıyaka, Çatak, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Çat,Light,1985,Shallow,1
1986-08-10 17:47:55.770000+00:00,38.537,43.436,43.1,4.7,mb,30.579625292740047,116.87532138024358,0.8673025404157043,1.0,us,usp0002x18,2014-11-07T00:38:50.826Z,"6 km NE of Van, Turkey",earthquake,4.311959213401311,8.1,0.1684708994708995,35.0,reviewed,us,us, Turkey,"(38.537, 43.436)","Bostaniçi, Van, İpekyolu, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Vanvillage,Light,1986,Shallow,3
1987-07-13 12:54:29.620000+00:00,39.153,43.574,10.0,4.4,mb,30.579625292740047,116.87532138024358,0.8673025404157043,1.4,us,usp00036mm,2014-11-07T00:40:40.779Z,"23 km NE of Erci?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,6.0,reviewed,us,us, Turkey,"(39.153, 43.574)","Çılganlı, Erciş, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Erciş,Light,1987,Shallow,1
1987-12-07 00:07:32.510000+00:00,37.956,42.879,33.0,4.7,mb,30.579625292740047,116.87532138024358,0.8673025404157043,1.0,us,usp0003b15,2014-11-07T00:41:21.448Z,"20 km SSE of Bahçesaray, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,32.0,reviewed,us,us, Turkey,"(37.956, 42.879)","Çatak, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Çat,Light,1987,Shallow,0
1988-04-20 03:50:08.390000+00:00,39.109,44.123,55.2,5.5,mw,30.579625292740047,116.87532138024358,0.8673025404157043,1.1,us,usp0003f6d,2022-04-28T20:49:40.595Z,Turkey-Iran border region,earthquake,4.311959213401311,6.0,0.1684708994708995,19.70785935884178,reviewed,us,hrv,,"(39.109, 44.123)","Kaşım, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Kaş,Moderate,1988,Shallow,3
1988-04-21 10:01:48.070000+00:00,39.045,44.05,47.3,4.7,mb,30.579625292740047,116.87532138024358,0.8673025404157043,1.1,us,usp0003f7g,2014-11-07T00:41:58.335Z,"43 km N of Özalp, Turkey",earthquake,4.311959213401311,10.0,0.1684708994708995,9.0,reviewed,us,us, Turkey,"(39.045, 44.05)","Alikelle, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Vanvillage,Light,1988,Shallow,3
1988-05-06 00:14:41.770000+00:00,39.17,43.979,10.0,4.3,mb,30.579625292740047,116.87532138024358,0.8673025404157043,1.3,us,usp0003fpq,2020-08-28T22:01:16.180Z,"42 km SSW of Do?ubayaz?t, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,8.0,reviewed,us,us, Turkey,"(39.17, 43.979)","Aşağı Mutlu, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Mut,Light,1988,Shallow,1
1988-06-25 16:15:38.340000+00:00,38.458,43.038,50.9,5.5,mw,30.579625292740047,116.87532138024358,0.8673025404157043,1.1,us,usp0003h9v,2022-04-28T20:45:23.381Z,"19 km NNW of Geva?, Turkey",earthquake,4.311959213401311,5.5,0.1684708994708995,19.70785935884178,reviewed,us,hrv, Turkey,"(38.458, 43.038)","Edremit, Van, Doğu Anadolu Bölgesi, 65300, Türkiye",Van,Edremit,Moderate,1988,Shallow,3
1988-07-05 03:44:43.480000+00:00,39.059,44.164,55.6,4.3,mb,30.579625292740047,116.87532138024358,0.8673025404157043,1.0,us,usp0003hkh,2014-11-07T00:42:28.545Z,"47 km NNE of Özalp, Turkey",earthquake,4.311959213401311,15.0,0.1684708994708995,5.0,reviewed,us,us, Turkey,"(39.059, 44.164)","Çaldıran, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Çal,Light,1988,Shallow,3
1993-09-03 15:58:17.030000+00:00,40.194,29.215,10.0,2.6,ml,30.579625292740047,116.87532138024358,0.8673025404157043,0.8,us,usp0005zpu,2014-11-07T00:53:54.536Z,"0 km SSE of Kestel, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(40.194, 29.215)","Çalışkan Sokağı, Vanimehmet Mahallesi, Kestel, Marmara Bölgesi, 16580, Türkiye",Van,Kestel,Very Minor,1993,Shallow,1
1995-02-26 11:33:28.030000+00:00,38.326,43.093,33.0,4.0,mb,30.579625292740047,116.87532138024358,0.8673025404157043,1.2,us,usp0006tjr,2014-11-07T00:57:23.078Z,"3 km NNW of Geva?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,11.0,reviewed,us,us, Turkey,"(38.326, 43.093)","Hişet, Gevaş, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Gevaş,Light,1995,Shallow,0
1996-04-10 04:10:31.850000+00:00,37.908,43.258,10.0,3.6,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.6,us,usp0007fzk,2014-11-07T01:00:16.205Z,"15 km ENE of Konalga, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,7.0,reviewed,us,us, Turkey,"(37.908, 43.258)","Varcuri, Bükeç, Gürpınar, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Gürpınar,Minor,1996,Shallow,1
1996-12-12 04:58:34.100000+00:00,37.867,43.419,10.0,3.2,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.61,us,usp0007uac,2014-11-07T01:01:46.507Z,"28 km E of Konalga, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,1.0,reviewed,us,us, Turkey,"(37.867, 43.419)","Atabinen, Kalkanlı, Gürpınar, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Gürpınar,Minor,1996,Shallow,1
